sku,COD,Nombre,Descripcion,Material,Código WEB,,,
80932413746,746,BMW MOTORBIKE ELECTRICA R1200GS RIDEON,"Vehículo eléctrico con velocidad máxima 4 km/h - Tiempo de funcionamiento: de 1 a 2 h y tiempo de carga: de 8 a 12 h - Bocina integrada Radio integrada con interfaz MP3 - Sonido de motor para una sensación de conducción real - Peso: 12,5 kg - Plástico sin sustancias tóxicas - Motor de 12 voltios y batería de 12 voltios - Dimensiones: 104,1 cm x 58 cm x 69,5 cm.",PLASTICO NO TOXICO,02360305999907746,,,
80932413747,747,BMW BICICLETA DE NIÑO,"Kidsbike y bicicleta sin pedales, todo en una - Transformación de la bicicleta sin pedales mediante la unidad de tracción incluida en el suministro - Transición sencilla de la bicicleta sin pedales a la bicicleta con pedales -> gran sensación de seguridad - La forma ergonómica del asiento y el volante permiten sentarse de forma cómoda y estable - Plástico sin sustancias tóxicas - Peso: 6,5 kg sin pedales / 7,7 kg con pedales - Tamaño: 14 pulgadas - Selección de colores basada en los del Baby Racer III",METAL Y PLASTICO NO TOXICO,02060305999901747,,,
80932413748,748,BMW BICICLETA DE NIÑO,"Kidsbike y bicicleta sin pedales, todo en una - Transformación de la bicicleta sin pedales mediante la unidad de tracción incluida en el suministro - Transición sencilla de la bicicleta sin pedales a la bicicleta con pedales -> gran sensación de seguridad - La forma ergonómica del asiento y el volante permiten sentarse de forma cómoda y estable - Plástico sin sustancias tóxicas - Peso: 6,5 kg sin pedales / 7,7 kg con pedales - Tamaño: 14 pulgadas - Selección de colores basada en los del Baby Racer III",METAL Y PLASTICO NO TOXICO,02060305999907748,,,
80932413749,749,BMW BICICLETA DE NIÑO,"Kidsbike y bicicleta sin pedales, todo en una - Transformación de la bicicleta sin pedales mediante la unidad de tracción incluida en el suministro - Transición sencilla de la bicicleta sin pedales a la bicicleta con pedales -> gran sensación de seguridad - La forma ergonómica del asiento y el volante permiten sentarse de forma cómoda y estable - Plástico sin sustancias tóxicas - Peso: 6,5 kg sin pedales / 7,7 kg con pedales - Tamaño: 14 pulgadas - Selección de colores basada en los del Baby Racer III",METAL Y PLASTICO NO TOXICO,02060305999910749,,,
80932413782,782,BMW BABY RACER III," El Baby Racer III cumple las disposiciones de responsabilidad ante productos en todo el mundo - Capó y portón trasero con brillo - Asiento mullido - Bocina integrada - Volante ergonómico con radio de giro pequeño Indicador de velocidad y revoluciones impresos - Ruedas silenciosas con cómodos neumáticos para mejorar la estabilidad en los desplazamientos en linea recta y curvas - Protección antivuelco satisfactoria en condiciones normales de juego - Dispositivo de cable de arrastre en la parte delantera - Con certificado TÜV, plástico sin sustancias tóxicas - Peso: 4,5 kg - Dimensiones: 70,5 cm x 32,5 cm x 40 cm.Q201",PLASTICO NO TOXICO,02320305999907782,,,
80932413783,783,BMW BABY RACER III," El Baby Racer III cumple las disposiciones de responsabilidad ante productos en todo el mundo - Capó y portón trasero con brillo - Asiento mullido - Bocina integrada - Volante ergonómico con radio de giro pequeño Indicador de velocidad y revoluciones impresos - Ruedas silenciosas con cómodos neumáticos para mejorar la estabilidad en los desplazamientos en linea recta y curvas - Protección antivuelco satisfactoria en condiciones normales de juego - Dispositivo de cable de arrastre en la parte delantera - Con certificado TÜV, plástico sin sustancias tóxicas - Peso: 4,5 kg - Dimensiones: 70,5 cm x 32,5 cm x 40 cm.Q201",PLASTICO NO TOXICO,02320305999901783,,,
80932413784,784,BMW BABY RACER III," El Baby Racer III cumple las disposiciones de responsabilidad ante productos en todo el mundo - Capó y portón trasero con brillo - Asiento mullido - Bocina integrada - Volante ergonómico con radio de giro pequeño Indicador de velocidad y revoluciones impresos - Ruedas silenciosas con cómodos neumáticos para mejorar la estabilidad en los desplazamientos en linea recta y curvas - Protección antivuelco satisfactoria en condiciones normales de juego - Dispositivo de cable de arrastre en la parte delantera - Con certificado TÜV, plástico sin sustancias tóxicas - Peso: 4,5 kg - Dimensiones: 70,5 cm x 32,5 cm x 40 cm.Q201",PLASTICO NO TOXICO,02320305999910784,,,
80932413787,787,BMW MOTORRAD R1200 GS PEDAL,La nueva motocicleta con pedales BMW R1200 GS entusiasma hasta a los más pequeños. Adecuada para niños entre 2 y 5 años. - De plástico sin sustancias tóxicas,PLASTICO NO TOXICO,02350305999907787,,,
80145A0A476,476,CAMISETA DE HOMBRE BMW FASHION ,Camiseta con el llamativo logotipo de BMW. Descripción del producto: - Logotipo de BMW grande y lateral con acabado háptico. - Costuras delantera y trasera centradas y encintadas. - Diseño sin costura lateral. - Mangas encintadas. - Ajuste normal,"70% algodón, 30% lyocell, single jersey",02020101059902476,,,
80145A0A477,477,CAMISETA DE HOMBRE BMW FASHION ,Camiseta con el llamativo logotipo de BMW. Descripción del producto: - Logotipo de BMW grande y lateral con acabado háptico. - Costuras delantera y trasera centradas y encintadas. - Diseño sin costura lateral. - Mangas encintadas. - Ajuste normal,"70% algodón, 30% lyocell, single jersey",02020101079902477,,,
80145A0A478,478,CAMISETA DE HOMBRE BMW FASHION ,Camiseta con el llamativo logotipo de BMW. Descripción del producto: - Logotipo de BMW grande y lateral con acabado háptico. - Costuras delantera y trasera centradas y encintadas. - Diseño sin costura lateral. - Mangas encintadas. - Ajuste normal,"70% algodón, 30% lyocell, single jersey",02020101089902478,,,
80145A0A479,479,CAMISETA DE HOMBRE BMW FASHION ,Camiseta con el llamativo logotipo de BMW. Descripción del producto: - Logotipo de BMW grande y lateral con acabado háptico. - Costuras delantera y trasera centradas y encintadas. - Diseño sin costura lateral. - Mangas encintadas. - Ajuste normal,"70% algodón, 30% lyocell, single jersey",02020101049902479,,,
80145A0A480,480,CAMISETA DE HOMBRE BMW FASHION ,Camiseta con el llamativo logotipo de BMW. Descripción del producto: - Logotipo de BMW grande y lateral con acabado háptico. - Costuras delantera y trasera centradas y encintadas. - Diseño sin costura lateral. - Mangas encintadas. - Ajuste normal,"70% algodón, 30% lyocell, single jersey",02020101019902480,,,
80225A072C8,2C8,MOCHILA BMW MODERN ,"Mochila con asa de cuero y compartimento acolchado para portátil. Descripción del producto: - Logotipo de BMW recortado en otro tono. - Asas de cuero auténtico. - Forro naranja. - 2 compartimentos abiertos, 1 compartimento con cremallera, 4 compartimentos pequeños, 1 bolsillo acolchado para portátil, bolsillo delantero con cremallera. - Cremallera metálica de doble dirección. - Parte trasera y asas acolchadas. - Colgante con cremallera con logotipo de BMW.",Material exterior: 100% nailon; forro: 100% poliéster; cuero: 100% cuero de vaca ,021404079999142C8,,,
80225A072F4,2F4,CARTERA GRANDE MONTBLANC FOR BMW ,"Cartera decuero italiano con cremallera. Descripción del producto: - Interior: 12 compartimentos para tarjetas de crédito, 2 compartimentos para billetes, 1 bolsillo con cremallera. - Exterior: compartimento abierto. - Patrón «MontblancforBMW» de cuero estampado en la parte delantera y trasera. - Estampado «MontblancforBMW» en la parte posterior de cuero. - Forro jacquardazul real con patrón «MontblancforBMW». - Logotipo de Montblanccon anillo revestido en paladio. - Fabricada en Italia.
","Cuero: piel de vacuno plena flor; forro jacquard: 57% poliamida, 43% poliéster ",022404049999072F4,,,
80142446337,337,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. Estilo delgado y entallado para mujeres
",100% poliamida; piqué ,04020201039902337,,,
80142446338,338,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. Estilo delgado y entallado para mujeres
",100% poliamida; piqué ,04020201059902338,,,
80142446339,339,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. Estilo delgado y entallado para mujeres
",100% poliamida; piqué ,04020201079902339,,,
80142446340,340,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. Estilo delgado y entallado para mujeres
",100% poliamida; piqué ,04020201089902340,,,
80142446347,347,CHAQUETA POLAR BMW GOLFSPORT,"Chaqueta polar hecha de Powerstretch de alta calidad para un perfecto confort

Aspectos destacados del producto:
 El material Powerstretch ligero y suave ofrece una óptima libertad de movimiento.
 Cuenta con forro polar suave en el interior y goma elástica en el cuello, el dobladillo y las mangas para un ajuste cómodo.
 Atuendo deportivo clásico para hombres. Estilo entallado, delgado y ligero para mujeres
",100% POLIESTER,04010201039905347,,,
80142446348,348,CHAQUETA POLAR BMW GOLFSPORT,"Chaqueta polar hecha de Powerstretch de alta calidad para un perfecto confort

Aspectos destacados del producto:
 El material Powerstretch ligero y suave ofrece una óptima libertad de movimiento.
 Cuenta con forro polar suave en el interior y goma elástica en el cuello, el dobladillo y las mangas para un ajuste cómodo.
 Atuendo deportivo clásico para hombres. Estilo entallado, delgado y ligero para mujeres
",100% POLIESTER,04010201059905348,,,
80142446349,349,CHAQUETA POLAR BMW GOLFSPORT,"Chaqueta polar hecha de Powerstretch de alta calidad para un perfecto confort

Aspectos destacados del producto:
 El material Powerstretch ligero y suave ofrece una óptima libertad de movimiento.
 Cuenta con forro polar suave en el interior y goma elástica en el cuello, el dobladillo y las mangas para un ajuste cómodo.
 Atuendo deportivo clásico para hombres. Estilo entallado, delgado y ligero para mujeres
",100% POLIESTER,04010201079905349,,,
80142446350,350,CHAQUETA POLAR BMW GOLFSPORT,"Chaqueta polar hecha de Powerstretch de alta calidad para un perfecto confort

Aspectos destacados del producto:
 El material Powerstretch ligero y suave ofrece una óptima libertad de movimiento.
 Cuenta con forro polar suave en el interior y goma elástica en el cuello, el dobladillo y las mangas para un ajuste cómodo.
 Atuendo deportivo clásico para hombres. Estilo entallado, delgado y ligero para mujeres
",100% POLIESTER,04010201089905350,,,
80142446352,352,CHAQUETA FUNCIONAL BMW GOLFSPORT,"Chaqueta funcional deportiva hecha de tela ultraligera resistente al agua.                                                                                                                        **Material resistente al viento, transpirable e hidrófugo; también posee costuras en los hombros cosida con cintas que la hace impermeable.
**Cremallera de color. Los detalles en el tirador crean efectos visuales.
**Cremallera con acabado de alta calidad y protector de cremallera* que otorga comodidad placentera durante el uso en el cuello y la barbilla.
",100% POLIESTER,04010201039902352,,,
80142446353,353,CHAQUETA FUNCIONAL BMW GOLFSPORT,"Chaqueta funcional deportiva hecha de tela ultraligera resistente al agua.                                                                                                                        **Material resistente al viento, transpirable e hidrófugo; también posee costuras en los hombros cosida con cintas que la hace impermeable.
**Cremallera de color. Los detalles en el tirador crean efectos visuales.
**Cremallera con acabado de alta calidad y protector de cremallera* que otorga comodidad placentera durante el uso en el cuello y la barbilla.
",100% POLIESTER,04010201059902353,,,
80142446354,354,CHAQUETA FUNCIONAL BMW GOLFSPORT,"Chaqueta funcional deportiva hecha de tela ultraligera resistente al agua.                                                                                                                        **Material resistente al viento, transpirable e hidrófugo; también posee costuras en los hombros cosida con cintas que la hace impermeable.
**Cremallera de color. Los detalles en el tirador crean efectos visuales.
**Cremallera con acabado de alta calidad y protector de cremallera* que otorga comodidad placentera durante el uso en el cuello y la barbilla.
",100% POLIESTER,04010201079902354,,,
80142446355,355,CHAQUETA FUNCIONAL BMW GOLFSPORT,"Chaqueta funcional deportiva hecha de tela ultraligera resistente al agua.                                                                                                                        **Material resistente al viento, transpirable e hidrófugo; también posee costuras en los hombros cosida con cintas que la hace impermeable.
**Cremallera de color. Los detalles en el tirador crean efectos visuales.
**Cremallera con acabado de alta calidad y protector de cremallera* que otorga comodidad placentera durante el uso en el cuello y la barbilla.
",100% POLIESTER,04010201089902355,,,
80142446357,357,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. 
",100% poliamida; piqué ,04020101059902357,,,
80142446358,358,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. 
",100% poliamida; piqué ,04020101079902358,,,
80142446359,359,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. 
",100% poliamida; piqué ,04020101089902359,,,
80142446360,360,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué para una máxima comodidad durante la práctica deportiva

Aspectos destacados del producto:
 Material piqué transpirable (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
 Corte deportivo clásico para hombres. 
",100% poliamida; piqué ,04020101049902360,,,
80142446362,362,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué con estampado tridimensional.

Aspectos destacados del producto:
 La versión femenina es atractiva gracias a sus detalles plateados en el cuello y las mangas. El panel de 5 botones garantiza un estiramiento óptico de la parte superior del cuerpo.
 Altamente transpirable gracias al cómodo material piqué (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
",100% poliamida; piqué ,04020101059905362,,,
80142446363,363,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué con estampado tridimensional.

Aspectos destacados del producto:
 La versión femenina es atractiva gracias a sus detalles plateados en el cuello y las mangas. El panel de 5 botones garantiza un estiramiento óptico de la parte superior del cuerpo.
 Altamente transpirable gracias al cómodo material piqué (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
",100% poliamida; piqué ,04020101079905363,,,
80142446364,364,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué con estampado tridimensional.

Aspectos destacados del producto:
 La versión femenina es atractiva gracias a sus detalles plateados en el cuello y las mangas. El panel de 5 botones garantiza un estiramiento óptico de la parte superior del cuerpo.
 Altamente transpirable gracias al cómodo material piqué (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
",100% poliamida; piqué ,04020101089905364,,,
80142446365,365,POLO BMW GOLFSPORT ,"Camiseta tipo polo transpirable de tela piqué con estampado tridimensional.

Aspectos destacados del producto:
 La versión femenina es atractiva gracias a sus detalles plateados en el cuello y las mangas. El panel de 5 botones garantiza un estiramiento óptico de la parte superior del cuerpo.
 Altamente transpirable gracias al cómodo material piqué (Dri Fit)*.
 Con equipamiento antibacterial y protección contra el sol y los mosquitos gracias a una estructura de tejido denso.
",100% poliamida; piqué ,04020101049905365,,,
80142446372,372,CHAQUETA FUNCIONAL BMW GOLFSPORT,"Chaqueta funcional deportiva hecha de tela ultraligera resistente al agua.                                                                                                                        **Material resistente al viento, transpirable e hidrófugo; también posee costuras en los hombros cosida con cintas que la hace impermeable.
**Cremallera de color. Los detalles en el tirador crean efectos visuales.
** Cremallera con acabado de alta calidad y protector de cremallera* que otorga comodidad placentera durante el uso en el cuello y la barbilla.
",100% POLIESTER,04010101059902372,,,
